1535118720,s3-eth2,63624.00,5780344.00,5843968.00,5780344,63624,964.00,1052.00,2016.00,1052,964,0.00,0.00,0,0
1535118720,s1-eth1,5780344.00,63624.00,5843968.00,63624,5780344,1052.00,964.00,2016.00,964,1052,0.00,0.00,0,0
1535118720,s2-eth2,63690.00,5780344.00,5844034.00,5780344,63690,965.00,1052.00,2017.00,1052,965,0.00,0.00,0,0
1535118720,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118720,total,17526112.00,17526112.00,35052224.00,17526112,17526112,6048.00,6048.00,12096.00,6048,6048,0.00,0.00,0,0
1535118721,s3-eth1,6052386.00,70422.00,6122808.00,70422,6052386,1137.00,1067.00,2204.00,1067,1137,0.00,0.00,0,0
1535118721,s1-eth2,70422.00,6058244.00,6128666.00,6058244,70422,1067.00,1138.00,2205.00,1138,1067,0.00,0.00,0,0
1535118721,s2-eth1,6058244.00,70422.00,6128666.00,70422,6058244,1138.00,1067.00,2205.00,1067,1138,0.00,0.00,0,0
1535118721,lo,344.00,344.00,688.00,344,344,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1535118721,s3-eth2,70488.00,6052386.00,6122874.00,6052386,70488,1068.00,1137.00,2205.00,1137,1068,0.00,0.00,0,0
1535118721,s1-eth1,6052386.00,70422.00,6122808.00,70422,6052386,1137.00,1067.00,2204.00,1067,1137,0.00,0.00,0,0
1535118721,s2-eth2,70422.00,6052386.00,6122808.00,6052386,70422,1067.00,1137.00,2204.00,1137,1067,0.00,0.00,0,0
1535118721,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118721,total,18374692.00,18374626.00,36749320.00,18374626,18374692,6620.00,6619.00,13239.00,6619,6620,0.00,0.00,0,0
1535118722,s3-eth1,5976686.00,65736.00,6042422.00,65736,5976686,1087.00,996.00,2083.00,996,1087,0.00,0.00,0,0
1535118722,s1-eth2,65736.00,5976686.00,6042422.00,5976686,65736,996.00,1087.00,2083.00,1087,996,0.00,0.00,0,0
1535118722,s2-eth1,5976686.00,65736.00,6042422.00,65736,5976686,1087.00,996.00,2083.00,996,1087,0.00,0.00,0,0
1535118722,lo,172.00,172.00,344.00,172,172,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1535118722,s3-eth2,65736.00,5976686.00,6042422.00,5976686,65736,996.00,1087.00,2083.00,1087,996,0.00,0.00,0,0
1535118722,s1-eth1,5976686.00,65736.00,6042422.00,65736,5976686,1087.00,996.00,2083.00,996,1087,0.00,0.00,0,0
1535118722,s2-eth2,65736.00,5976686.00,6042422.00,5976686,65736,996.00,1087.00,2083.00,1087,996,0.00,0.00,0,0
1535118722,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118722,total,18127438.00,18127438.00,36254876.00,18127438,18127438,6252.00,6252.00,12504.00,6252,6252,0.00,0.00,0,0
1535118723,s3-eth1,6050010.00,66660.00,6116670.00,66660,6050010,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0
1535118723,s1-eth2,66660.00,6050010.00,6116670.00,6050010,66660,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0
1535118723,s2-eth1,6050010.00,66660.00,6116670.00,66660,6050010,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0
1535118723,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118723,s3-eth2,66594.00,6050010.00,6116604.00,6050010,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0
1535118723,s1-eth1,6050010.00,66660.00,6116670.00,66660,6050010,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0
1535118723,s2-eth2,66660.00,6050010.00,6116670.00,6050010,66660,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0
1535118723,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118723,total,18349944.00,18350010.00,36699952.00,18350010,18349944,6332.00,6333.00,12665.00,6333,6332,0.00,0.00,0,0
